stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
0,0,robot_0,3,1.0,0.0,1.5,0.5
0,0,robot_0,4,1.0,1.0,1.5,1.5
0,0,robot_0,6,2.0,0.0,2.5,0.5
0,0,robot_0,7,2.0,1.0,2.5,1.5
0,0,robot_1,5,1.0,2.0,1.5,2.5
0,0,robot_2,8,2.0,2.0,2.5,2.5
0,0,robot_2,11,3.0,2.0,3.5,2.5
9,400000000,robot_2,10,3.0,1.0,3.5,1.5
17,800000000,robot_0,0,0.0,0.0,0.5,0.5
17,800000000,robot_1,2,0.0,2.0,0.5,2.5
18,200000000,robot_0,1,0.0,1.0,0.5,1.5
28,600000000,robot_1,9,3.0,0.0,3.5,0.5
